date,transaction_id,merchant_segment,business_unit,acquisition_channel,sessions,converted,revenue,customer_acquisition_cost,feature_launch_period
2024-11-16,TXN_007027,Standard,North America,Organic Search,1,0,0,20.36,1
2024-11-16,TXN_007028,Startup,Europe,Social Media,1,0,0,37.46,1
2024-11-16,TXN_007029,Standard,Asia Pacific,Paid Search,1,0,0,29.4,1
2024-11-16,TXN_007030,Standard,North America,Organic Search,1,0,0,17.18,1
2024-11-16,TXN_007031,Enterprise,North America,Social Media,1,0,0,20.4,1
2024-11-16,TXN_007032,Premium,Asia Pacific,Referral,1,0,0,22.6,1
2024-11-16,TXN_007033,Startup,Europe,Social Media,1,0,0,22.97,1
2024-11-16,TXN_007034,Startup,Latin America,Social Media,1,0,0,25.12,1
2024-11-16,TXN_007035,Small Business,Latin America,Email,1,0,0,8.92,1
2024-11-16,TXN_007036,Enterprise,North America,Social Media,1,0,0,32.89,1
2024-11-16,TXN_007037,Startup,Europe,Paid Search,1,0,0,61,1
2024-11-16,TXN_007038,Standard,Latin America,Direct,1,0,0,9.32,1
2024-11-16,TXN_007039,Startup,Europe,Paid Search,1,0,0,76.4,1
2024-11-16,TXN_007040,Premium,Europe,Organic Search,1,0,0,14.29,1
2024-11-16,TXN_007041,Enterprise,Europe,Organic Search,1,1,1264.83,15.38,1
2024-11-16,TXN_007042,Premium,Europe,Referral,1,0,0,19.88,1
2024-11-16,TXN_007043,Premium,North America,Paid Search,1,0,0,49.01,1
2024-11-16,TXN_007044,Standard,Europe,Direct,1,0,0,3.39,1
2024-11-16,TXN_007045,Small Business,Europe,Email,1,0,0,5.95,1
2024-11-16,TXN_007046,Startup,Europe,Paid Search,1,1,78.69,25.55,1
2024-11-16,TXN_007047,Startup,Europe,Paid Search,1,0,0,52.77,1
2024-11-16,TXN_007048,Premium,Asia Pacific,Social Media,1,1,340.92,17.07,1
2024-11-16,TXN_007049,Standard,North America,Email,1,0,0,11.72,1
2024-11-16,TXN_007050,Small Business,North America,Email,1,0,0,12.96,1
2024-11-16,TXN_007051,Small Business,Europe,Organic Search,1,0,0,28.5,1
2024-11-16,TXN_007052,Startup,Asia Pacific,Referral,1,0,0,17.02,1
2024-11-16,TXN_007053,Enterprise,Asia Pacific,Organic Search,1,1,1103.25,15.47,1
2024-11-16,TXN_007054,Startup,Latin America,Organic Search,1,0,0,20.44,1
2024-11-16,TXN_007055,Startup,Latin America,Paid Search,1,0,0,74.85,1
2024-11-16,TXN_007056,Enterprise,Europe,Email,1,0,0,18.45,1
2024-11-16,TXN_007057,Small Business,Latin America,Direct,1,0,0,1.77,1
2024-11-16,TXN_007058,Enterprise,Latin America,Referral,1,0,0,10.51,1
2024-11-16,TXN_007059,Enterprise,Asia Pacific,Social Media,1,1,723.41,42.73,1
2024-11-16,TXN_007060,Premium,Europe,Referral,1,0,0,8.27,1
2024-11-16,TXN_007061,Standard,Asia Pacific,Referral,1,0,0,23.59,1
2024-11-16,TXN_007062,Startup,North America,Social Media,1,0,0,43.37,1
2024-11-16,TXN_007063,Enterprise,Europe,Direct,1,1,1535.59,2.61,1
2024-11-16,TXN_007064,Startup,Europe,Paid Search,1,0,0,54.69,1
2024-11-17,TXN_007065,Startup,North America,Email,1,0,0,13.82,1
2024-11-17,TXN_007066,Small Business,Asia Pacific,Paid Search,1,0,0,47.9,1
2024-11-17,TXN_007067,Enterprise,Asia Pacific,Social Media,1,0,0,22.8,1
2024-11-17,TXN_007068,Enterprise,North America,Organic Search,1,0,0,15.12,1
2024-11-17,TXN_007069,Startup,Europe,Email,1,0,0,12.63,1
2024-11-17,TXN_007070,Premium,North America,Referral,1,0,0,20.63,1
2024-11-17,TXN_007071,Premium,North America,Organic Search,1,0,0,24.89,1
2024-11-17,TXN_007072,Startup,North America,Referral,1,1,27,15.4,1
2024-11-17,TXN_007073,Enterprise,Europe,Organic Search,1,0,0,28.96,1
2024-11-17,TXN_007074,Startup,North America,Direct,1,0,0,6.63,1
2024-11-17,TXN_007075,Enterprise,Europe,Paid Search,1,0,0,31.46,1
2024-11-17,TXN_007076,Startup,Europe,Organic Search,1,0,0,10.37,1
2024-11-17,TXN_007077,Small Business,Europe,Referral,1,0,0,23.28,1
2024-11-17,TXN_007078,Premium,Asia Pacific,Organic Search,1,1,240.62,18,1
2024-11-17,TXN_007079,Standard,North America,Social Media,1,0,0,18.99,1
2024-11-17,TXN_007080,Startup,Europe,Email,1,0,0,10.43,1
2024-11-17,TXN_007081,Standard,Latin America,Email,1,0,0,14.73,1
2024-11-17,TXN_007082,Premium,Latin America,Direct,1,0,0,7.22,1
2024-11-17,TXN_007083,Small Business,Latin America,Organic Search,1,0,0,15.69,1
2024-11-17,TXN_007084,Premium,Asia Pacific,Direct,1,0,0,6.24,1
2024-11-17,TXN_007085,Premium,North America,Direct,1,0,0,8.47,1
2024-11-17,TXN_007086,Startup,Latin America,Organic Search,1,0,0,21.4,1
2024-11-17,TXN_007087,Premium,Europe,Paid Search,1,0,0,58.68,1
2024-11-17,TXN_007088,Premium,Latin America,Organic Search,1,0,0,25.48,1
2024-11-17,TXN_007089,Small Business,Asia Pacific,Organic Search,1,0,0,14.54,1
2024-11-17,TXN_007090,Enterprise,North America,Paid Search,1,0,0,73.04,1
2024-11-17,TXN_007091,Startup,Latin America,Social Media,1,0,0,23.96,1
2024-11-17,TXN_007092,Standard,North America,Organic Search,1,0,0,27.33,1
2024-11-17,TXN_007093,Premium,Europe,Paid Search,1,0,0,35.27,1
2024-11-17,TXN_007094,Small Business,North America,Paid Search,1,0,0,54.4,1
2024-11-17,TXN_007095,Premium,Latin America,Paid Search,1,0,0,68.79,1
2024-11-17,TXN_007096,Startup,North America,Organic Search,1,1,100.06,13.12,1
2024-11-17,TXN_007097,Small Business,North America,Direct,1,0,0,4.84,1
2024-11-17,TXN_007098,Startup,Asia Pacific,Email,1,0,0,11.27,1
2024-11-17,TXN_007099,Startup,Latin America,Paid Search,1,0,0,76.52,1
2024-11-17,TXN_007100,Premium,North America,Email,1,0,0,6.71,1
2024-11-17,TXN_007101,Startup,North America,Organic Search,1,0,0,11.87,1
2024-11-17,TXN_007102,Premium,Latin America,Referral,1,1,478.08,12.52,1
2024-11-17,TXN_007103,Standard,North America,Referral,1,0,0,10.1,1
2024-11-17,TXN_007104,Premium,North America,Organic Search,1,0,0,28.24,1
2024-11-17,TXN_007105,Standard,Asia Pacific,Social Media,1,0,0,22.16,1
2024-11-17,TXN_007106,Startup,Latin America,Paid Search,1,0,0,40.89,1
2024-11-17,TXN_007107,Standard,North America,Paid Search,1,0,0,47.45,1
2024-11-17,TXN_007108,Enterprise,Asia Pacific,Social Media,1,0,0,29.53,1
2024-11-17,TXN_007109,Small Business,Latin America,Referral,1,0,0,14.67,1
2024-11-17,TXN_007110,Enterprise,Europe,Email,1,0,0,12.54,1
2024-11-17,TXN_007111,Startup,Europe,Social Media,1,0,0,27.03,1
2024-11-17,TXN_007112,Startup,Asia Pacific,Social Media,1,0,0,20.01,1
2024-11-17,TXN_007113,Small Business,North America,Paid Search,1,0,0,73.75,1
2024-11-17,TXN_007114,Small Business,Asia Pacific,Organic Search,1,0,0,20.18,1
2024-11-17,TXN_007115,Premium,Latin America,Social Media,1,0,0,28.08,1
2024-11-17,TXN_007116,Startup,Europe,Social Media,1,0,0,35,1
2024-11-17,TXN_007117,Small Business,Latin America,Direct,1,0,0,4.88,1
2024-11-17,TXN_007118,Standard,Asia Pacific,Paid Search,1,0,0,75.01,1
2024-11-17,TXN_007119,Small Business,Europe,Social Media,1,0,0,38.29,1
2024-11-17,TXN_007120,Enterprise,Europe,Social Media,1,0,0,27.52,1
2024-11-17,TXN_007121,Small Business,Latin America,Social Media,1,0,0,40.23,1
2024-11-17,TXN_007122,Enterprise,North America,Email,1,0,0,18.11,1
2024-11-17,TXN_007123,Premium,Europe,Email,1,0,0,19.59,1
2024-11-17,TXN_007124,Startup,Europe,Direct,1,0,0,8.6,1
2024-11-17,TXN_007125,Startup,Europe,Email,1,0,0,17.72,1
2024-11-17,TXN_007126,Standard,North America,Direct,1,0,0,7.31,1
2024-11-17,TXN_007127,Premium,Latin America,Direct,1,0,0,9.55,1
2024-11-17,TXN_007128,Standard,Asia Pacific,Social Media,1,0,0,16.97,1
2024-11-17,TXN_007129,Enterprise,Asia Pacific,Paid Search,1,0,0,48.04,1
2024-11-17,TXN_007130,Enterprise,Asia Pacific,Organic Search,1,1,998.1,23.5,1
2024-11-17,TXN_007131,Enterprise,Latin America,Referral,1,0,0,8.58,1
2024-11-17,TXN_007132,Startup,Asia Pacific,Organic Search,1,0,0,27.38,1
2024-11-17,TXN_007133,Standard,North America,Paid Search,1,0,0,65.44,1
2024-11-17,TXN_007134,Enterprise,Asia Pacific,Social Media,1,0,0,16.14,1
2024-11-17,TXN_007135,Startup,Asia Pacific,Referral,1,0,0,20.1,1
2024-11-17,TXN_007136,Small Business,Latin America,Paid Search,1,0,0,30.68,1
2024-11-17,TXN_007137,Standard,North America,Email,1,0,0,19.97,1
2024-11-17,TXN_007138,Small Business,Asia Pacific,Email,1,0,0,14.44,1
2024-11-17,TXN_007139,Standard,Europe,Direct,1,0,0,1.42,1
2024-11-17,TXN_007140,Enterprise,Latin America,Email,1,1,581.33,9.42,1
2024-11-17,TXN_007141,Standard,North America,Direct,1,0,0,7.16,1
2024-11-17,TXN_007142,Small Business,Latin America,Paid Search,1,0,0,72.46,1
2024-11-17,TXN_007143,Premium,Europe,Social Media,1,0,0,40.02,1
2024-11-17,TXN_007144,Enterprise,North America,Email,1,1,693.28,16.51,1
2024-11-17,TXN_007145,Startup,Asia Pacific,Social Media,1,0,0,29.47,1
2024-11-17,TXN_007146,Standard,Europe,Direct,1,0,0,4.1,1
2024-11-17,TXN_007147,Small Business,Latin America,Organic Search,1,0,0,10.1,1
2024-11-17,TXN_007148,Startup,Asia Pacific,Referral,1,0,0,12.7,1
2024-11-17,TXN_007149,Startup,Europe,Organic Search,1,0,0,25.07,1
2024-11-17,TXN_007150,Startup,Latin America,Paid Search,1,0,0,40.88,1
2024-11-17,TXN_007151,Small Business,Asia Pacific,Email,1,0,0,13.45,1
2024-11-17,TXN_007152,Standard,Europe,Direct,1,0,0,1.69,1
2024-11-17,TXN_007153,Premium,Asia Pacific,Social Media,1,0,0,44.52,1
2024-11-17,TXN_007154,Small Business,Asia Pacific,Email,1,0,0,19.8,1
2024-11-17,TXN_007155,Standard,Europe,Social Media,1,0,0,24.08,1
2024-11-17,TXN_007156,Premium,Asia Pacific,Organic Search,1,0,0,27.62,1
2024-11-17,TXN_007157,Startup,Europe,Organic Search,1,0,0,21.98,1
2024-11-17,TXN_007158,Startup,Asia Pacific,Direct,1,0,0,5.27,1
2024-11-17,TXN_007159,Enterprise,Latin America,Organic Search,1,0,0,15.72,1
2024-11-17,TXN_007160,Startup,Europe,Social Media,1,0,0,15.49,1
2024-11-17,TXN_007161,Standard,Asia Pacific,Referral,1,0,0,19.02,1
2024-11-17,TXN_007162,Enterprise,Asia Pacific,Paid Search,1,0,0,78.55,1
2024-11-17,TXN_007163,Enterprise,Europe,Email,1,0,0,5.47,1
2024-11-17,TXN_007164,Premium,Asia Pacific,Paid Search,1,0,0,58.21,1
2024-11-17,TXN_007165,Startup,Asia Pacific,Paid Search,1,1,73.6,35.88,1
2024-11-17,TXN_007166,Premium,Asia Pacific,Organic Search,1,0,0,29.67,1
2024-11-17,TXN_007167,Small Business,Asia Pacific,Email,1,0,0,9.97,1
2024-11-17,TXN_007168,Premium,North America,Paid Search,1,0,0,68.97,1
2024-11-17,TXN_007169,Premium,North America,Paid Search,1,0,0,37.09,1
2024-11-17,TXN_007170,Premium,North America,Email,1,1,738.22,6.49,1
2024-11-17,TXN_007171,Enterprise,Latin America,Social Media,1,0,0,32.85,1
2024-11-17,TXN_007172,Standard,Asia Pacific,Paid Search,1,0,0,58.16,1
2024-11-17,TXN_007173,Enterprise,Asia Pacific,Email,1,1,1782.8,11.67,1
2024-11-17,TXN_007174,Small Business,Europe,Email,1,0,0,12.67,1
2024-11-17,TXN_007175,Premium,North America,Email,1,0,0,13.9,1
2024-11-17,TXN_007176,Startup,Asia Pacific,Organic Search,1,0,0,18.72,1
2024-11-17,TXN_007177,Small Business,Latin America,Social Media,1,0,0,21.97,1
2024-11-17,TXN_007178,Enterprise,Europe,Email,1,0,0,9.23,1
2024-11-17,TXN_007179,Startup,Asia Pacific,Direct,1,0,0,7.35,1
2024-11-17,TXN_007180,Small Business,Latin America,Organic Search,1,1,152.78,20.14,1
2024-11-17,TXN_007181,Startup,Europe,Paid Search,1,0,0,77.91,1
2024-11-17,TXN_007182,Enterprise,Latin America,Referral,1,0,0,23.7,1
2024-11-17,TXN_007183,Small Business,Latin America,Social Media,1,0,0,29.7,1
2024-11-17,TXN_007184,Enterprise,Latin America,Direct,1,0,0,7.12,1
2024-11-17,TXN_007185,Standard,Latin America,Email,1,0,0,14.22,1
2024-11-17,TXN_007186,Small Business,North America,Paid Search,1,0,0,78.71,1
2024-11-17,TXN_007187,Startup,North America,Organic Search,1,0,0,29.9,1
2024-11-17,TXN_007188,Small Business,Asia Pacific,Email,1,1,66.86,10.61,1
2024-11-17,TXN_007189,Small Business,Asia Pacific,Paid Search,1,0,0,37.69,1
2024-11-17,TXN_007190,Small Business,North America,Email,1,0,0,16.86,1
2024-11-17,TXN_007191,Enterprise,Latin America,Email,1,0,0,16.09,1
2024-11-17,TXN_007192,Enterprise,Asia Pacific,Social Media,1,0,0,32.63,1
2024-11-17,TXN_007193,Startup,North America,Email,1,0,0,14.78,1
2024-11-17,TXN_007194,Small Business,Europe,Email,1,0,0,14.31,1
2024-11-17,TXN_007195,Premium,Latin America,Paid Search,1,0,0,58.37,1
2024-11-17,TXN_007196,Small Business,North America,Organic Search,1,0,0,26.19,1
2024-11-17,TXN_007197,Premium,North America,Social Media,1,0,0,18.66,1
2024-11-17,TXN_007198,Startup,Europe,Referral,1,0,0,20.24,1
2024-11-17,TXN_007199,Standard,Latin America,Social Media,1,0,0,31.79,1
2024-11-18,TXN_007200,Premium,North America,Referral,1,0,0,16.77,1
2024-11-18,TXN_007201,Enterprise,Asia Pacific,Direct,1,0,0,5.41,1
2024-11-18,TXN_007202,Premium,North America,Organic Search,1,0,0,26.71,1
2024-11-18,TXN_007203,Enterprise,Europe,Email,1,0,0,14.79,1
2024-11-18,TXN_007204,Startup,North America,Social Media,1,0,0,33.69,1
2024-11-18,TXN_007205,Enterprise,North America,Direct,1,1,2011.95,1.82,1
2024-11-18,TXN_007206,Standard,Latin America,Direct,1,0,0,4.84,1
2024-11-18,TXN_007207,Small Business,Europe,Email,1,0,0,12.38,1
2024-11-18,TXN_007208,Premium,Asia Pacific,Paid Search,1,0,0,59.28,1
2024-11-18,TXN_007209,Premium,Asia Pacific,Referral,1,0,0,11.22,1
2024-11-18,TXN_007210,Enterprise,North America,Direct,1,0,0,2.68,1
2024-11-18,TXN_007211,Standard,Asia Pacific,Email,1,0,0,12.67,1
2024-11-18,TXN_007212,Startup,Latin America,Email,1,1,37.68,10.25,1
2024-11-18,TXN_007213,Small Business,North America,Referral,1,0,0,21.94,1
2024-11-18,TXN_007214,Enterprise,Latin America,Email,1,1,1841.31,8.25,1
2024-11-18,TXN_007215,Small Business,Asia Pacific,Referral,1,0,0,12.2,1
2024-11-18,TXN_007216,Startup,Latin America,Paid Search,1,0,0,47.63,1
2024-11-18,TXN_007217,Startup,Latin America,Direct,1,0,0,9.47,1
2024-11-18,TXN_007218,Small Business,Asia Pacific,Organic Search,1,1,120.48,25.02,1
2024-11-18,TXN_007219,Startup,North America,Paid Search,1,0,0,33.41,1
2024-11-18,TXN_007220,Standard,Europe,Paid Search,1,0,0,32.72,1
2024-11-18,TXN_007221,Enterprise,Europe,Direct,1,1,1473,4.93,1
2024-11-18,TXN_007222,Premium,Asia Pacific,Referral,1,0,0,12.99,1
2024-11-18,TXN_007223,Enterprise,Latin America,Social Media,1,0,0,40.27,1
2024-11-18,TXN_007224,Startup,Asia Pacific,Email,1,0,0,9.56,1
2024-11-18,TXN_007225,Standard,North America,Paid Search,1,0,0,72.3,1
2024-11-18,TXN_007226,Small Business,Latin America,Direct,1,0,0,9.75,1
2024-11-18,TXN_007227,Premium,North America,Social Media,1,0,0,15.07,1
2024-11-18,TXN_007228,Premium,North America,Paid Search,1,0,0,57.47,1
2024-11-18,TXN_007229,Enterprise,Europe,Direct,1,0,0,6.15,1
2024-11-18,TXN_007230,Premium,Europe,Referral,1,0,0,15.18,1
2024-11-18,TXN_007231,Standard,Latin America,Social Media,1,0,0,25.81,1
2024-11-18,TXN_007232,Premium,Asia Pacific,Organic Search,1,0,0,18.71,1
2024-11-18,TXN_007233,Startup,Europe,Direct,1,0,0,1.58,1
2024-11-18,TXN_007234,Small Business,Asia Pacific,Direct,1,0,0,2.94,1
2024-11-18,TXN_007235,Standard,North America,Email,1,0,0,5.31,1
2024-11-18,TXN_007236,Premium,Asia Pacific,Email,1,0,0,18.66,1
2024-11-18,TXN_007237,Startup,Europe,Direct,1,1,63.13,1.66,1
2024-11-18,TXN_007238,Standard,North America,Direct,1,0,0,6.36,1
2024-11-18,TXN_007239,Small Business,Latin America,Referral,1,0,0,16,1
2024-11-18,TXN_007240,Startup,Europe,Referral,1,0,0,17.14,1
2024-11-18,TXN_007241,Enterprise,Europe,Email,1,0,0,14.97,1
2024-11-18,TXN_007242,Premium,Europe,Organic Search,1,0,0,26.96,1
2024-11-18,TXN_007243,Enterprise,Latin America,Organic Search,1,0,0,22.8,1
2024-11-18,TXN_007244,Small Business,North America,Social Media,1,1,116.75,25.64,1
2024-11-18,TXN_007245,Standard,Asia Pacific,Direct,1,0,0,3.33,1
2024-11-18,TXN_007246,Standard,Latin America,Email,1,0,0,12.27,1
2024-11-18,TXN_007247,Premium,Europe,Organic Search,1,0,0,25.3,1
2024-11-18,TXN_007248,Premium,Europe,Referral,1,1,274.86,8.49,1
2024-11-18,TXN_007249,Enterprise,Latin America,Social Media,1,0,0,20.42,1
2024-11-18,TXN_007250,Enterprise,Latin America,Direct,1,0,0,6.03,1
2024-11-18,TXN_007251,Small Business,Europe,Referral,1,0,0,8.97,1
2024-11-18,TXN_007252,Premium,Asia Pacific,Direct,1,0,0,8.56,1
2024-11-18,TXN_007253,Startup,North America,Direct,1,0,0,7.45,1
2024-11-18,TXN_007254,Startup,Latin America,Paid Search,1,0,0,46.83,1
2024-11-18,TXN_007255,Small Business,Latin America,Email,1,0,0,5.62,1
2024-11-18,TXN_007256,Small Business,Asia Pacific,Social Media,1,0,0,33.02,1
2024-11-18,TXN_007257,Small Business,Asia Pacific,Social Media,1,0,0,32.75,1
2024-11-18,TXN_007258,Enterprise,Asia Pacific,Email,1,0,0,15.8,1
2024-11-18,TXN_007259,Enterprise,Europe,Email,1,0,0,9.86,1
2024-11-18,TXN_007260,Premium,Asia Pacific,Paid Search,1,0,0,74.13,1
2024-11-18,TXN_007261,Premium,Asia Pacific,Organic Search,1,0,0,18.08,1
2024-11-18,TXN_007262,Small Business,Europe,Direct,1,0,0,3.79,1
2024-11-18,TXN_007263,Small Business,Asia Pacific,Email,1,0,0,10.17,1
2024-11-18,TXN_007264,Enterprise,North America,Email,1,0,0,19.09,1
2024-11-18,TXN_007265,Startup,North America,Organic Search,1,0,0,12.43,1
2024-11-18,TXN_007266,Enterprise,Europe,Email,1,0,0,19.38,1
2024-11-18,TXN_007267,Enterprise,Latin America,Email,1,0,0,9.16,1
2024-11-18,TXN_007268,Premium,Europe,Direct,1,0,0,1.27,1
2024-11-18,TXN_007269,Small Business,North America,Referral,1,0,0,20.85,1
2024-11-18,TXN_007270,Enterprise,Europe,Direct,1,0,0,2.23,1
2024-11-18,TXN_007271,Startup,Asia Pacific,Social Media,1,0,0,43.65,1
2024-11-18,TXN_007272,Enterprise,Asia Pacific,Social Media,1,0,0,41,1
2024-11-18,TXN_007273,Enterprise,North America,Email,1,1,953.89,13.84,1
2024-11-18,TXN_007274,Enterprise,Asia Pacific,Email,1,0,0,7.5,1
2024-11-18,TXN_007275,Premium,North America,Referral,1,0,0,11.41,1
2024-11-18,TXN_007276,Startup,North America,Referral,1,0,0,24.94,1
2024-11-18,TXN_007277,Small Business,Europe,Referral,1,0,0,10.07,1
2024-11-18,TXN_007278,Small Business,North America,Paid Search,1,0,0,43.85,1
2024-11-18,TXN_007279,Enterprise,Europe,Social Media,1,1,2042.4,23.01,1
2024-11-18,TXN_007280,Premium,North America,Referral,1,0,0,9.52,1
2024-11-18,TXN_007281,Standard,Latin America,Referral,1,0,0,17.77,1
2024-11-18,TXN_007282,Standard,Europe,Paid Search,1,0,0,55.26,1
2024-11-18,TXN_007283,Startup,Latin America,Paid Search,1,0,0,49.61,1
2024-11-18,TXN_007284,Enterprise,Asia Pacific,Paid Search,1,0,0,49.49,1
2024-11-18,TXN_007285,Enterprise,Europe,Social Media,1,0,0,21.3,1
2024-11-18,TXN_007286,Startup,Europe,Organic Search,1,0,0,20.01,1
2024-11-18,TXN_007287,Enterprise,North America,Email,1,0,0,9.22,1
2024-11-18,TXN_007288,Enterprise,Asia Pacific,Social Media,1,0,0,42.91,1
2024-11-18,TXN_007289,Small Business,Asia Pacific,Organic Search,1,0,0,25.47,1
2024-11-18,TXN_007290,Enterprise,North America,Referral,1,0,0,18.39,1
2024-11-18,TXN_007291,Startup,Asia Pacific,Referral,1,0,0,12.36,1
2024-11-18,TXN_007292,Premium,North America,Email,1,1,262.8,10.82,1
2024-11-18,TXN_007293,Premium,Latin America,Email,1,0,0,14.55,1
2024-11-18,TXN_007294,Small Business,Asia Pacific,Paid Search,1,0,0,25.38,1
2024-11-18,TXN_007295,Enterprise,Europe,Social Media,1,0,0,28.28,1
2024-11-18,TXN_007296,Standard,Europe,Direct,1,0,0,5.6,1
2024-11-18,TXN_007297,Enterprise,North America,Referral,1,0,0,18.16,1
2024-11-18,TXN_007298,Enterprise,Latin America,Email,1,1,1970.4,17.08,1
2024-11-18,TXN_007299,Startup,Latin America,Direct,1,0,0,3.82,1
2024-11-18,TXN_007300,Premium,North America,Referral,1,0,0,13.69,1
2024-11-18,TXN_007301,Small Business,Europe,Social Media,1,0,0,44.7,1
2024-11-18,TXN_007302,Enterprise,North America,Organic Search,1,0,0,19.24,1
2024-11-18,TXN_007303,Enterprise,Latin America,Social Media,1,0,0,27.98,1
2024-11-18,TXN_007304,Enterprise,Latin America,Social Media,1,0,0,21.21,1
2024-11-18,TXN_007305,Startup,Latin America,Paid Search,1,0,0,74.69,1
2024-11-18,TXN_007306,Small Business,Latin America,Social Media,1,1,121.22,28.01,1
2024-11-18,TXN_007307,Standard,North America,Social Media,1,0,0,31.16,1
2024-11-18,TXN_007308,Small Business,Europe,Referral,1,0,0,14,1
2024-11-18,TXN_007309,Startup,Asia Pacific,Paid Search,1,0,0,31.81,1
2024-11-18,TXN_007310,Premium,Europe,Paid Search,1,0,0,73.43,1
2024-11-18,TXN_007311,Small Business,Europe,Social Media,1,0,0,33.5,1
2024-11-18,TXN_007312,Standard,Asia Pacific,Social Media,1,0,0,37.19,1
2024-11-18,TXN_007313,Startup,Asia Pacific,Social Media,1,0,0,16.54,1
2024-11-18,TXN_007314,Enterprise,North America,Organic Search,1,0,0,12.42,1
2024-11-18,TXN_007315,Premium,North America,Direct,1,0,0,1.58,1
2024-11-18,TXN_007316,Startup,North America,Social Media,1,0,0,43.28,1
2024-11-18,TXN_007317,Standard,North America,Email,1,0,0,13.07,1
2024-11-18,TXN_007318,Small Business,Europe,Direct,1,1,73.06,1.48,1
2024-11-18,TXN_007319,Premium,North America,Direct,1,0,0,5.49,1
2024-11-18,TXN_007320,Premium,North America,Social Media,1,0,0,42.04,1
2024-11-18,TXN_007321,Small Business,Europe,Paid Search,1,0,0,35.65,1
2024-11-18,TXN_007322,Premium,North America,Referral,1,0,0,12.77,1
2024-11-18,TXN_007323,Small Business,Europe,Referral,1,0,0,24.57,1
2024-11-18,TXN_007324,Startup,Asia Pacific,Organic Search,1,0,0,15.1,1
2024-11-18,TXN_007325,Standard,North America,Social Media,1,0,0,42.97,1
2024-11-18,TXN_007326,Startup,North America,Referral,1,0,0,16.87,1
2024-11-18,TXN_007327,Standard,Latin America,Direct,1,0,0,5.03,1
2024-11-18,TXN_007328,Startup,North America,Organic Search,1,0,0,12.55,1
2024-11-18,TXN_007329,Enterprise,North America,Paid Search,1,0,0,26.86,1
2024-11-18,TXN_007330,Premium,Latin America,Email,1,0,0,14.49,1
2024-11-18,TXN_007331,Enterprise,North America,Social Media,1,0,0,32.43,1
2024-11-18,TXN_007332,Enterprise,North America,Referral,1,0,0,12.72,1
2024-11-18,TXN_007333,Startup,Latin America,Email,1,0,0,17.44,1
2024-11-18,TXN_007334,Premium,Latin America,Paid Search,1,0,0,29.65,1
2024-11-18,TXN_007335,Small Business,North America,Direct,1,0,0,6.76,1
2024-11-18,TXN_007336,Startup,Latin America,Social Media,1,0,0,33.36,1
2024-11-18,TXN_007337,Premium,Europe,Referral,1,0,0,19.05,1
